127.0.0.1 - - [23/Apr/2024:09:37:26 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [23/Apr/2024:10:32:25 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8710
0:0:0:0:0:0:0:1 - - [23/Apr/2024:10:32:25 +0900] "GET /static/js/validation.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [23/Apr/2024:10:32:25 +0900] "GET /Shop/shop/img?id=P100002 HTTP/1.1" 200 131528
0:0:0:0:0:0:0:1 - - [23/Apr/2024:10:32:25 +0900] "GET /Shop/shop/img?id=P100004 HTTP/1.1" 200 135131
0:0:0:0:0:0:0:1 - - [23/Apr/2024:10:32:25 +0900] "GET /Shop/shop/img?id=P100003 HTTP/1.1" 200 135873
0:0:0:0:0:0:0:1 - - [23/Apr/2024:10:32:25 +0900] "GET /Shop/shop/img?id=P123456 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:10:32:25 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:10:32:26 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3185
0:0:0:0:0:0:0:1 - - [23/Apr/2024:10:35:39 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3185
0:0:0:0:0:0:0:1 - - [23/Apr/2024:10:37:59 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 5232
0:0:0:0:0:0:0:1 - - [23/Apr/2024:10:46:52 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 5232
0:0:0:0:0:0:0:1 - - [23/Apr/2024:10:46:53 +0900] "GET /Shop/shop/deleteCart.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [23/Apr/2024:10:46:56 +0900] "POST /Shop/shop/ship.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:03:39 +0900] "GET /Shop/shop/product.jsp HTTP/1.1" 200 5505
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:03:39 +0900] "GET /Shop/shop/img?id=null HTTP/1.1" 200 21646
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:03:41 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:03:41 +0900] "GET /Shop/ HTTP/1.1" 200 4208
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:03:42 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8710
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:03:42 +0900] "GET /static/js/validation.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:03:42 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:03:42 +0900] "GET /Shop/shop/img?id=P100004 HTTP/1.1" 200 135131
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:03:42 +0900] "GET /Shop/shop/img?id=P100003 HTTP/1.1" 200 135873
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:03:42 +0900] "GET /Shop/shop/img?id=P100002 HTTP/1.1" 200 131528
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:03:42 +0900] "GET /Shop/shop/img?id=P123456 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:03:43 +0900] "GET /Shop/shop/product.jsp?id=P100001 HTTP/1.1" 200 5547
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:03:43 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:03:44 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 5232
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:03:56 +0900] "POST /Shop/shop/addCart.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:24:33 +0900] "GET /Shop/shop/product.jsp HTTP/1.1" 200 5505
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:24:33 +0900] "GET /Shop/shop/img?id=null HTTP/1.1" 200 21646
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:24:35 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:24:35 +0900] "GET /Shop/ HTTP/1.1" 200 4208
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:24:36 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8710
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:24:36 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:24:36 +0900] "GET /static/js/validation.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:24:36 +0900] "GET /Shop/shop/img?id=P123456 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:24:36 +0900] "GET /Shop/shop/img?id=P100004 HTTP/1.1" 200 135131
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:24:36 +0900] "GET /Shop/shop/img?id=P100003 HTTP/1.1" 200 135873
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:24:36 +0900] "GET /Shop/shop/img?id=P100002 HTTP/1.1" 200 131528
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:24:39 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 5234
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:24:42 +0900] "GET /Shop/shop/product.jsp?id=P100001 HTTP/1.1" 200 5547
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:24:42 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:24:43 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 5234
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:03 +0900] "GET /Shop/shop/product.jsp?id=P100001 HTTP/1.1" 200 5550
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:03 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:04 +0900] "GET /Shop/shop/addCart.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:07 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8710
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:07 +0900] "GET /static/js/validation.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:07 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:07 +0900] "GET /Shop/shop/img?id=P100002 HTTP/1.1" 200 131528
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:07 +0900] "GET /Shop/shop/img?id=P100004 HTTP/1.1" 200 135131
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:07 +0900] "GET /Shop/shop/img?id=P123456 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:07 +0900] "GET /Shop/shop/img?id=P100003 HTTP/1.1" 200 135873
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:09 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 200 5234
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:44 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8730
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:44 +0900] "GET /static/js/validation.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:44 +0900] "GET /Shop/shop/img?id=P100004 HTTP/1.1" 200 135131
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:44 +0900] "GET /Shop/shop/img?id=P100003 HTTP/1.1" 200 135873
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:44 +0900] "GET /Shop/shop/img?id=P123456 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:44 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:44 +0900] "GET /Shop/shop/img?id=P100002 HTTP/1.1" 200 131528
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:25:45 +0900] "GET /Shop/shop/cart_pro.jsp HTTP/1.1" 200 784
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:31:53 +0900] "GET /Shop/shop/cart_pro.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:31:53 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 8730
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:31:53 +0900] "GET /Shop/shop/img?id=P100002 HTTP/1.1" 200 131528
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:31:53 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:31:53 +0900] "GET /static/js/validation.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:31:53 +0900] "GET /Shop/shop/img?id=P100004 HTTP/1.1" 200 135131
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:31:53 +0900] "GET /Shop/shop/img?id=P123456 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:31:53 +0900] "GET /Shop/shop/img?id=P100003 HTTP/1.1" 200 135873
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:31:54 +0900] "GET /Shop/shop/cart_pro.jsp HTTP/1.1" 500 3185
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:31:55 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:31:55 +0900] "GET /Shop/ HTTP/1.1" 200 4208
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:31:56 +0900] "GET /Shop/user/login.jsp HTTP/1.1" 200 5028
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:01 +0900] "POST /Shop/user/login_pro.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:01 +0900] "GET /Shop/user/complete.jsp?msg=0 HTTP/1.1" 200 4678
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:02 +0900] "GET /Shop/index.jsp HTTP/1.1" 200 4824
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:03 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 9346
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:03 +0900] "GET /Shop/shop/img?id=P100002 HTTP/1.1" 200 131528
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:03 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:03 +0900] "GET /static/js/validation.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:03 +0900] "GET /Shop/shop/img?id=P100004 HTTP/1.1" 200 135131
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:03 +0900] "GET /Shop/shop/img?id=P123456 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:03 +0900] "GET /Shop/shop/img?id=P100003 HTTP/1.1" 200 135873
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:04 +0900] "GET /Shop/shop/cart_pro.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:06 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:06 +0900] "GET /Shop/ HTTP/1.1" 200 4824
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:06 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 9346
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:06 +0900] "GET /static/js/validation.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:06 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:06 +0900] "GET /Shop/shop/img?id=P100002 HTTP/1.1" 200 131528
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:06 +0900] "GET /Shop/shop/img?id=P100003 HTTP/1.1" 200 135873
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:06 +0900] "GET /Shop/shop/img?id=P100004 HTTP/1.1" 200 135131
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:06 +0900] "GET /Shop/shop/img?id=P123456 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:17 +0900] "GET /Shop/user/order.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:18 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:18 +0900] "GET /Shop/ HTTP/1.1" 200 4824
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:19 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 9346
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:19 +0900] "GET /static/js/validation.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:19 +0900] "GET /Shop/shop/img?id=P123456 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:19 +0900] "GET /Shop/shop/img?id=P100003 HTTP/1.1" 200 135873
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:19 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:19 +0900] "GET /Shop/shop/img?id=P100002 HTTP/1.1" 200 131528
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:19 +0900] "GET /Shop/shop/img?id=P100004 HTTP/1.1" 200 135131
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:32:21 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:34:51 +0900] "GET /Shop/shop/cart_pro.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:35:35 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 9406
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:35:35 +0900] "GET /Shop/shop/img?id=P100002 HTTP/1.1" 200 131528
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:35:35 +0900] "GET /static/js/validation.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:35:35 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:35:35 +0900] "GET /Shop/shop/img?id=P123456 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:35:35 +0900] "GET /Shop/shop/img?id=P100004 HTTP/1.1" 200 135131
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:35:35 +0900] "GET /Shop/shop/img?id=P100003 HTTP/1.1" 200 135873
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:35:36 +0900] "GET /Shop/shop/cart_pro.jspp?id=P100001 HTTP/1.1" 404 3807
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:59:58 +0900] "GET /Shop/shop/cart_pro.jspp?id=P100001 HTTP/1.1" 404 3807
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:59:59 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Apr/2024:11:59:59 +0900] "GET /Shop/ HTTP/1.1" 200 4824
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:01 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 9406
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:01 +0900] "GET /static/js/validation.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:01 +0900] "GET /Shop/shop/img?id=P100002 HTTP/1.1" 200 131528
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:01 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:01 +0900] "GET /Shop/shop/img?id=P100003 HTTP/1.1" 200 135873
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:01 +0900] "GET /Shop/shop/img?id=P100004 HTTP/1.1" 200 135131
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:01 +0900] "GET /Shop/shop/img?id=P123456 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:02 +0900] "GET /Shop/shop/cart_pro.jspp?id=P100001 HTTP/1.1" 404 3807
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:03 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:03 +0900] "GET /Shop/ HTTP/1.1" 200 4824
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:04 +0900] "GET /Shop/user/login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:04 +0900] "GET /Shop/user/logged.jsp HTTP/1.1" 200 4998
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:05 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:05 +0900] "GET /Shop/ HTTP/1.1" 200 4824
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:06 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 9406
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:06 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:06 +0900] "GET /static/js/validation.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:06 +0900] "GET /Shop/shop/img?id=P100002 HTTP/1.1" 200 131528
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:06 +0900] "GET /Shop/shop/img?id=P100004 HTTP/1.1" 200 135131
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:06 +0900] "GET /Shop/shop/img?id=P100003 HTTP/1.1" 200 135873
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:06 +0900] "GET /Shop/shop/img?id=P123456 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:08 +0900] "GET /Shop/shop/product.jsp?id=P100001 HTTP/1.1" 200 6167
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:08 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:08 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:26 +0900] "GET /Shop/shop/product.jsp?id=P100001 HTTP/1.1" 200 6165
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:26 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:26 +0900] "GET /Shop/shop/product.jsp?id=P100001 HTTP/1.1" 200 6165
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:26 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:00:27 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:02:28 +0900] "GET /Shop/shop/cart_pro.jspp?id=P123456 HTTP/1.1" 404 3807
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:24:27 +0900] "GET /Shop/shop/product.jsp?id=P100003 HTTP/1.1" 200 6162
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:24:27 +0900] "GET /Shop/shop/img?id=P100003 HTTP/1.1" 200 135873
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:24:28 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:25:01 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:25:01 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:25:01 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:25:02 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:25:02 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:25:02 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:25:02 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:25:02 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:26:10 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:26:11 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:26:11 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:26:11 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:26:11 +0900] "GET /Shop HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:26:11 +0900] "GET /Shop/ HTTP/1.1" 200 4824
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:26:12 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 9406
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:26:12 +0900] "GET /Shop/shop/img?id=P100003 HTTP/1.1" 200 135873
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:26:12 +0900] "GET /static/js/validation.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:26:12 +0900] "GET /Shop/shop/img?id=P100002 HTTP/1.1" 200 131528
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:26:12 +0900] "GET /Shop/shop/img?id=P100004 HTTP/1.1" 200 135131
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:26:12 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:26:12 +0900] "GET /Shop/shop/img?id=P123456 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:26:13 +0900] "GET /Shop/shop/cart.jsp HTTP/1.1" 500 3801
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:27:08 +0900] "GET /Shop/shop/products.jsp HTTP/1.1" 200 9406
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:27:08 +0900] "GET /static/js/validation.js HTTP/1.1" 404 838
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:27:08 +0900] "GET /Shop/shop/img?id=P100002 HTTP/1.1" 200 131528
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:27:08 +0900] "GET /Shop/shop/img?id=P100001 HTTP/1.1" 200 137744
0:0:0:0:0:0:0:1 - - [23/Apr/2024:12:27:08 +0900] "GET /Shop/shop/img?id=P123456 HTTP/1.1" 200 137744
